institution_id,project_id_number
10222,5212289
10222,35286742
10222,5198405
10222,183583668
10222,183525190
10222,109546710
10222,213904703
10222,241551366
10222,143423299
10222,5486332
10222,314329065
10222,314252807
10222,314236985
10222,159037274
10222,75732319
10222,268555672
10222,251225346
10222,5273432
10222,5362211
10222,5357558
10222,5411724
10222,5481692
10222,5481739
10222,28485504
10222,36780753
10222,24676099
10222,280328342
10222,388747
41878307,290265139
41878307,391956384
41878307,390469254
41878307,258565388
217056943,322177665
217056943,211347751
391515318,13839744
391515318,5114804
391515318,5287946
391515318,5208620
391515318,215989957
391515318,5166710
391515318,137891782
391515318,5163322
391515318,5174940
43106947,5484187
271533072,271522021
30096,5244734
30096,5246648
193684385,65206107
193684385,54022849
193684385,200567686
20006224,257223246
261514382,244025929
20763812,5216270
972114,5378717
972114,5451563
972114,5388898
275563555,32418751
214452262,256479157
10671,356541578
10671,232353398
10671,256808454
10671,256583922
10671,27317738
10671,140473858
10671,68236791
10671,5188428
10671,5451684
10671,28956040
10671,5481508
10671,273019
20190046,5203356
20190046,5392428
10529,5154768
10529,5290448
253143336,285789434
313851269,313849089
343024755,318316996
19350004,316872437
21093260,172377318
20694020,5263714
972501,227930647
972501,227935578
972501,204041977
972501,351362340
61212501,230898523
61212501,230798225
61212501,230875678
61212501,230946257
61212501,230724189
61212501,279335667
61212501,279334242
61212501,214420555
27353,134144091
27353,80117685
27353,276834494
27353,276833783
27353,374991
157187200,187107864
40177865,245049454
20752666,5181844
20752666,220835757
20752666,5333586
20752666,156389241
20752666,328158686
20752666,165544474
20752666,5356631
173397854,5233670
173397854,5307456
64714008,392345736
64714008,183056705
64714008,5250074
38110149,354617974
37149434,5360718
20766248,5357121
254412577,259117245
210796626,49640339
210796626,5402546
260592101,267459381
59532879,254874112
59532879,225989123
59532879,5360235
38888380,398824902
38888380,336226956
38888380,316936271
38888380,204178230
38888380,266332247
38888380,169617267
38888380,260653140
38888380,170151416
284133216,316889956
234392314,5209728
234392314,35428678
234392314,221226297
234392314,316482056
234392314,268615304
234392314,268619504
234392314,235374648
234392314,35429249
234392314,185614764
234392314,71021965
234392314,179387778
234392314,255237189
234392314,389346654
234392314,237182749
234392314,255304912
234392314,232373812
234392314,386960827
234392314,318245743
234392314,234381917
234392314,317475864
234392314,174677773
234392314,32501626
280136592,280132084
391988039,391994084
22688669,5296580
22688669,5322356
22688669,186107688
22688669,5359090
22688669,215029241
22688669,5352262
22688669,61683686
22688669,5483503
22688669,5382401
22688669,5246982
22688669,5281178
214797199,233636924
391217797,391217598
196432127,5248658
209203466,5382165
84784317,253132634
84784317,194282287
324321714,269349414
344685358,208297669
20763594,5327456
411263857,268520010
187174070,239764676
20779002,5438563
318394753,318391918
20730310,5364230
165770152,197438266
165770152,259042421
165770152,162311074
165770152,237774273
165770152,89269325
20767702,5368401
114565102,68523460
290544001,290540325
10368,354352022
10368,5184864
10368,5400559
10368,191831058
10368,224877078
10368,217330056
28053985,5399066
224196303,224195127
43864946,43639694
313881548,313881250
245741885,243302785
172022877,256307734
155904540,257620856
155904540,155904423
194443589,201255846
194443589,201267377
194443589,170620586
194443589,201267818
194443589,329551853
194443589,329658874
194443589,242495784
194443589,280637173
194443589,264046541
194443589,194651731
10300,211428372
272237460,5443525
272237460,5253374
23324288,86505022
23324288,242126187
981870,5420150
981870,5420152
251217411,5272704
251217411,85235693
38334588,323308141
20720546,5360734
40075354,360556600
40075354,400719678
391586787,391580431
980448,351362160
980448,391831683
980448,141722937
980448,234371563
980448,130397140
980448,30245169
980448,5169498
980448,65697454
980448,36657430
980448,27215379
980448,43681091
980448,5364976
980448,5276020
980448,5190722
980448,14148980
980448,5404466
980448,5393450
980448,276960397
980448,5378371
980448,151860615
980448,286455674
980448,5359017
980448,5413605
980448,203096210
980448,316372061
162265745,290374293
162265745,162246962
833289,272785
392114177,392113882
13014,56460580
78558625,154134161
298797442,311097071
298797442,5438939
20759670,203094386
20759670,5198026
14322,18982828
14322,5484012
38948905,163392002
29976,5234220
29976,5333420
29976,43741578
29976,5205008
29976,5205020
29976,5295768
29976,5258202
29976,5256768
29976,62031724
29976,170046649
29976,5266106
29976,5266260
29976,40997162
29976,194465578
29976,65369579
235076225,257439590
20779978,22114666
85501793,401706221
195159775,255377421
195159775,5443868
195159775,33628232
195159775,219471294
195159775,12447637
10431,261022028
10431,5260710
10431,5093368
10431,5374613
10431,5452341
10431,5095200
10431,278993649
10431,65594974
10431,271325433
10431,299194041
10431,5157296
10431,69096483
10431,200729279
10431,5243254
10431,20088214
10431,5226404
10431,13493037
10431,5187588
10431,239984794
10431,98301232
10431,68748488
10431,5305062
10431,234586079
10431,5364399
10431,214436063
10431,5263556
10431,5176896
10431,227689229
10431,242589725
10431,158178423
10431,80750187
10431,5359846
10431,158178049
10431,26907260
10431,5480736
10431,5389047
10431,5349943
10431,43168683
44130595,88758029
389175650,389172188
32767297,5162232
32767297,5401328
20748002,5105156
239541726,5412289
20762300,5309176
20762300,263717212
21092592,116594050
20755588,5222282
57402613,387250733
57402613,288880950
57402613,261749485
57402613,98219751
57402613,245343620
57402613,280092119
289867612,289861528
20573,322359157
20573,392878030
20573,5234857
20573,169351619
20573,119500688
20573,5294072
20573,72844389
20573,5448749
20573,116305160
20573,116471170
20573,124375780
20573,168825475
20573,380321491
20573,251390220
20573,347633230
20573,259606265
20573,320452902
20573,265594313
20573,186884645
20573,400013308
20573,236843383
20573,275911150
20573,122203228
20573,26743680
20573,247235880
20573,194014548
20573,14597395
20573,240457056
20573,240733827
20573,12713560
20573,45543673
20573,48718134
20573,5419372
20573,212105105
20573,263545090
20573,181163416
20573,137440788
20573,12489512
20573,125319883
20573,170794820
20573,24185540
20573,32725986
187495977,314231017
187495977,310751327
187495977,266373036
187495977,388735491
187495977,123043613
187495977,120585442
187495977,202255120
187495977,211502675
187495977,283910950
286017529,286016687
228527952,290366311
193992299,193658860
10200,257122795
10200,275722583
10200,310038200
10200,402706186
10200,298944821
10200,323116223
10200,369730576
10200,324039096
10200,398657387
10200,5440650
10200,193555807
10200,5393568
10200,169833033
10200,239150202
10200,5206430
10200,5211743
10200,61027330
10200,196904885
10200,212075839
10200,5210080
10200,271359857
10200,281310551
10200,5252958
10200,5253011
10200,5253222
10200,24756774
10200,5306544
10200,329658874
10200,280637173
10200,329508115
10200,239679533
10200,5361195
10200,174999663
10200,209838826
10200,17752283
10200,318017425
10200,255708318
10200,28955252
10200,28895182
10200,201268924
10200,389894861
10200,87303299
10200,201297114
10200,201257561
10200,201271529
10200,28895157
10200,28894969
10200,13245592
10200,170620586
10200,192346071
10200,328961117
10200,28955575
10200,28894042
10200,255319735
10200,255665480
10200,201267818
10200,171413195
10200,171309777
10200,28955350
10200,201269946
10200,28894878
10200,342247184
10200,163806979
10200,273555
10200,19903418
10200,262959891
10200,194651731
20712498,5355070
52384740,397601187
326485908,88553218
326485908,258340200
339688259,237602025
339688259,379643916
339688259,72004962
339688259,191845007
339688259,240098306
339688259,339646515
339688259,125398193
339688259,59307082
35388753,243613974
12986,313902382
12986,324484564
12986,389002253
12986,219411486
12986,299200240
12986,280662076
12986,5230556
12986,5349798
12986,76572622
12986,5181569
12986,5403832
12986,16994418
12986,13166192
20748234,5253882
30512701,30245232
26027953,219324114
26027953,65369579
352691510,30552516
10786,5294840
321734965,321729403
980459,390545697
980459,208978087
980459,272900143
980459,287397384
980459,197724911
980459,5163410
980459,237091967
980459,120360856
980459,168203429
980459,188458609
980459,213566145
980459,164395679
980459,5442907
980459,5404818
980459,5289062
980459,5431668
980459,36023214
980459,42574238
980459,69302142
980459,42799192
317326359,317326196
10520,324113754
10520,214284274
10520,337516963
10520,283341277
10520,195959550
10520,196795210
10520,228589925
10520,229590421
10520,326239952
10520,391371888
10520,261348581
10520,228895920
10520,259986102
10520,382246579
10520,183589817
10520,114277481
10520,326998133
980478,5370017
20723630,123514553
20723630,127016317
20723630,5422641
145000415,269098250
145000415,403547843
145000415,90948644
145000415,314975199
145000415,49619565
145000415,225355304
145000415,5271598
145000415,5219085
145000415,193340261
145000415,161767778
145000415,189482514
145000415,323616639
145000415,316901171
145000415,314727790
145000415,275023712
145000415,275068345
145000415,188961768
145000415,265394007
145000415,251996191
145000415,139943784
145000415,285977323
30449,386143268
30449,265795383
30449,218826742
30449,5409361
30449,5184172
30449,5429450
30449,5426863
30449,219314758
30449,264350259
30449,237561355
30449,175294551
30449,194651731
74013495,73179596
20701622,5136784
981595,5270400
391243192,391241754
192276018,5210552
192276018,5431057
192276018,5436079
192276018,263531414
192276018,280720330
192276018,280720994
192276018,5433429
192276018,85501455
192276018,194407705
10341,338069339
10341,278477679
10341,5423417
10341,5423423
10341,5269994
10341,5262188
10341,5427028
10341,5257442
10341,5365580
10341,137525225
10341,162624323
10341,5335592
10341,285412928
10341,274402545
10341,257177543
10341,257168319
10341,274696124
10341,257408949
10341,221673204
10341,5330582
10341,129842315
10341,5364485
10341,5378149
10341,5467769
10341,203045988
10341,5335586
10341,196963532
10341,48288144
10341,338049902
10341,387629343
10341,394448490
10341,394328822
10341,5443713
10341,284379421
10341,261376515
10341,284374035
10341,19657562
10341,19638269
10341,13532522
10341,5292912
10341,5292922
10341,19658929
10341,277628841
10341,49701054
287326547,288432512
10053,5158892
10053,5398834
10053,32152442
10053,189682160
10053,268730352
10053,5482594
10053,5480762
10053,5481041
10053,5481075
10053,5483657
10053,75282339
10053,49373932
10053,227279896
10053,49435527
10053,58632022
10053,232919149
10053,68216305
10053,58775403
10053,52302339
10053,212072347
10053,259269511
10053,280433021
10053,227732287
10053,271442065
10053,235554812
10053,233412044
10053,49435467
10053,322518158
10053,212073118
10053,220046787
10053,310579027
10053,58795331
10053,259142467
10053,52261857
10053,258019706
10053,278151107
10053,52281962
10053,52282314
10053,76817620
10053,258508513
10053,201146971
10053,261628939
10053,58815973
10053,49374190
10053,75978172
10053,49435548
10053,351158847
10053,52302073
10053,212073103
10053,251654672
10053,210398324
10053,51913270
10053,5485412
10053,5485876
10053,113397504
10053,298726046
10053,273289
10053,273547
10053,374991
10053,16011279
10053,273213
10053,24060127
10053,39072414
10053,194458330
279148528,279144839
10568,268290803
10568,5163798
10568,271237
10743,5418010
33687619,57259178
282226774,253541373
52076642,283866124
52076642,272754999
52076642,264290355
52076642,387934778
52076642,76326059
52076642,237608878
52076642,164130552
52076642,249022496
52076642,5452489
52076642,327701801
52076642,319899677
52076642,202745765
52076642,290127222
41120077,88921390
396069091,5301984
396069091,12897841
215996951,396932747
215996951,381895691
215996951,194654335
299512968,279015077
20767908,150365617
20767908,5375805
21093964,252093367
390727288,389869201
217552989,217550540
13675924,387857279
13675924,5129672
13675924,5397755
317762657,316675121
24519,324881429
24519,279064222
28034727,5057615
10655,319418944
10655,172488437
10655,257204851
10655,5412957
10655,5154628
10655,5156504
10655,123043613
10655,5242702
10655,5104962
10655,169597944
10655,5175188
10655,5407498
10655,5428034
10655,5181550
10655,5181562
10655,200420171
10655,5307372
10655,5243148
10655,187169894
10655,5161018
10655,209796101
10655,392066748
10655,246310112
10655,279289041
10655,317072826
10655,389627930
10655,280165913
10655,5435064
10655,85296423
10655,40485010
10655,45258471
10655,5161906
10655,15826348
10655,233894750
10655,37884824
10655,5423192
10655,5423194
10655,208783341
10655,5187740
10655,88102332
10655,160719030
10655,105082417
10655,160448105
10655,199650204
10655,5356279
10655,5356283
10655,5400099
10655,5457324
10655,5272308
10655,5272320
10655,5452712
10655,35305689
10655,53919958
10655,88205239
10655,181799884
10655,5451007
10655,55968846
10655,5264783
10655,5132384
10655,5369919
10655,167959574
10655,192806205
10655,5287012
10655,5225804
10655,23140928
10655,5483414
10655,5358841
10655,5378731
10655,263522109
10655,49352853
10655,255730231
970769,241803152
970769,178945343
204509671,285949736
204509671,354741800
204509671,276233163
204509671,327638004
204509671,319444698
204509671,220387370
204509671,376428912
204509671,252386272
204509671,389410162
204509671,243914686
204509671,263669966
204509671,5185846
204509671,5306208
204509671,5343057
204509671,252235824
204509671,5285746
204509671,5450543
204509671,74524368
204509671,5403306
204509671,313642462
204509671,321202639
