institution_id,name
10727,Max-Planck-Institut für Dynamik komplexer technischer Systeme
10175,Deutsches Archäologisches Institut (DAI)
10047,Ruprecht-Karls-Universität Heidelberg
10730,Institut für Erhaltung und Modernisierung von Bauwerken (IEMB) e.V. an der TU Berlin
10731,Max-Planck-Institut für evolutionäre Anthropologie (MPI EVA)
10733,Hannah-Arendt-Institut für Totalitarismusforschung an der Technischen Universität Dresden e.V. (HAIT)
10734,Nordwestdeutsche Forstliche Versuchsanstalt
10735,Deutsches Textilforschungszentrum Nord-West e.V. (DTNW)
10736,Institut für Dünnschichttechnologie und Mikrosensorik e.V.
10737,Heinrich-Barth-Institut für Archäologie & Umweltgeschichte Afrikas (e.V.) an der Universität zu Köln
971725,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI)
10740,Korea Institute of Science and Technology (KIST) Europe Forschungsgesellschaft mbH
10741,Leibniz-Institut für Neue Materialien gGmbH (INM)
10742,Institut für Friedensforschung und Sicherheitspolitik an der Universität Hamburg
10743,Evangelische Landeskirche in Württemberg
10394,Helmholtz-Zentrum für Umweltforschung (UFZ)
10745,Haus der Technik e.V.
10746,RIF e.V. - Institut für Forschung und Transfer
10747,Institut für die Geschichte der deutschen Juden (IGdJ)
10748,Max-Planck-Institut für Chemische Physik fester Stoffe (MPI CPfS)
10749,Zentrum für Graphische Datenverarbeitung e.V.
13049,Geisteswissenschaftliche Zentren Berlin e.V. (GWZ)
10754,Leibniz-Zentrum Moderner Orient (ZMO)
10755,Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO)
10756,Forschungszentrum Europäische Aufklärung in Potsdam
10757,Zentrum für Zeithistorische Forschung Potsdam e.V. (ZZF)
10758,Rhein-Ruhr-Institut für Sozialforschung und Politikberatung e.V. (RISP)
10762,Fraunhofer-Institut für Bildgestützte Medizin (MEVIS)
10763,Forschungszentrum caesar
10765,Leibniz-Institut für jüdische Geschichte und Kultur - Simon Dubnow (DI)
10767,Leibniz-Institut für Angewandte Geophysik (LIAG)
10768,Universität Erfurt
10770,"Fraunhofer-Institut für Umwelt-, Sicherheits- und Energietechnik (UMSICHT)"
10771,Herzzentrum Leipzig GmbH - Universitätsklinik -
10527,GIGA Leibniz-Institut für Globale und Regionale Studien
145000415,GESIS - Leibniz-Institut für Sozialwissenschaften
10778,Institut für Sächsische Geschichte und Volkskunde e.V. Dresden (ISGV)
10779,Staatsinstitut für Familienforschung (ifb) an der Universität Bamberg
10780,Deutsches Bergbau-Museum (DBM)
10781,Europäisches Forum für Migrationsstudien e.V. (efms) Institut an der Otto-Friedrich-Universität Bamberg
10167,Technische Universität Berlin
10400,Helmholtz-Zentrum Dresden-Rossendorf (HZDR)
10784,Robert-Schumann-Hochschule Düsseldorf
10786,Institut für Genossenschaftswesen an der Humboldt-Universität zu Berlin (IFG)
10787,Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme (IVI)
10788,Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern
10789,Max-Planck-Institut für demografische Forschung (MPIDR)
10790,Hochschule Aschaffenburg
10791,Max-Planck-Institut für molekulare Zellbiologie und Genetik (MPI-CBG)
10793,Hochschule für Musik und Tanz Köln
10794,Hochschule für Telekommunikation Leipzig
10795,Jacobs University Bremen
10796,Fraunhofer-Institut für Algorithmen und Wissenschaftliches Rechnen (SCAI)
10423,Helmholtz-Zentrum Berlin für Materialien und Energie GmbH (HZB)
10798,IMMS Institut für Mikroelektronik- und Mechatronik-Systeme gGmbH
10799,Hochschule RheinMain
10800,OFFIS - Institut für Informatik
10276,Ruhr-Universität Bochum
10363,Friedrich-Schiller-Universität Jena
10200,Deutsches Elektronen-Synchrotron (DESY)
10808,Staatliche Hochschule für Gestaltung Karlsruhe
10809,Leibniz-Institut für Wissensmedien (IWM)
10810,Augustana-Hochschule
10811,Leibniz-Institut für Präventionsforschung und Epidemiologie - BIPS GmbH
29542,Steinbeis-Hochschule Berlin
10814,Fraunhofer-Institut für Sichere Informationstechnologie (SIT)
10816,Max-Planck-Institut für ethnologische Forschung
10817,Finanzwissenschaftliches Forschungsinstitut an der Universität zu Köln
10818,Kommission für Geschichte des Parlamentarismus und der politischen Parteien e.V.
73950905,Regierungspräsidium Freiburg
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
10647,"Fraunhofer-Institut für Kurzzeitdynamik, Ernst-Mach-Institut (EMI)"
10825,Fraunhofer-Institut für Techno- und Wirtschaftsmathematik (ITWM)
10826,Leibniz-Zentrum für Marine Tropenforschung (ZMT)
10827,Institut für Lasertechnologien in der Medizin und Messtechnik an der Universität Ulm
10426,Charité - Universitätsmedizin Berlin
10830,Max-Planck-Institut für Physik (Werner-Heisenberg-Institut)
10831,Max-Planck-Institut für Astrophysik (MPA)
10202,Universität Kassel
10833,"Hochschule Harz, Hochschule für angewandte Wissenschaften"
10835,Fachklinik Hornheide für Tumoren und Wiederherstellung an Gesicht und Haut
10837,Collegium Carolinum - Forschungsinstitut für die Geschichte Tschechiens und der Slowakei
12898,FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur GmbH (FIZ KA)
12901,Walter Eucken Institut e.V. (WEI)
12903,Forschungsstätte der Evangelischen Studiengemeinschaft e.V. Institut für interdisziplinäre Forschung (FEST)
12904,Badisches Landesmuseum Karlsruhe
12907,Deutsch-Französisches Institut
12908,Deutsches Literaturarchiv Marbach (DLA)
12909,Mathematisches Forschungsinstitut Oberwolfach gGmbH (MFO)
12910,Daimler AG
10047,Ruprecht-Karls-Universität Heidelberg
12914,Staatliches Museum für Naturkunde Stuttgart - Zentrum für Biodiversitätsforschung
12916,Europäische Südliche Sternwarte (ESO)
12917,Akademie der Bildenden Künste München
12924,Staatliche Naturwissenschaftliche Sammlungen Bayerns (SNSB)
12919,Bayerisches Geologisches Landesamt
12922,Leibniz-Institut für Ost- und Südosteuropaforschung (IOS)
12924,Staatliche Naturwissenschaftliche Sammlungen Bayerns (SNSB)
12925,Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit (BA)
12928,Hochschule für Musik und Theater Rostock
12930,"Hochschule für Musik ""Hanns Eisler"" Berlin"
12931,Institut für Ostrecht München e.V.
12932,Alice Salomon Hochschule Berlin
12933,Weißensee Kunsthochschule Berlin
12935,Rheinische Fachhochschule Köln gGmbH
12936,Technische Hochschule Ingolstadt
12937,Muthesius-Kunsthochschule Kiel
12939,Länderinstitut für Bienenkunde Hohen Neuendorf e.V.
27070719,Stiftung Preußischer Kulturbesitz
12942,Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM)
12943,Bundesinstitut für Berufsbildung (BIBB)
27070719,Stiftung Preußischer Kulturbesitz
17443944,Umweltbundesamt (UBA)
12951,"Hochschule für Musik ""Carl Maria von Weber"" Dresden"
12952,Kunstakademie Düsseldorf
12956,Theologische Fakultät Fulda
12958,Hochschule für Bildende Künste Hamburg
12959,Hochschule für Musik und Theater Hamburg
12960,Hochschule für Musik und Darstellende Kunst Mannheim
12961,Hessisches Landesmuseum Darmstadt
12964,"Georg-Speyer-Haus, Institut für Tumorbiologie und experimentelle Therapie"
12965,Frankfurter Goethe-Haus - Freies Deutsches Hochstift
12966,Weltkulturen Museum
12967,Deutsches Institut für Erwachsenenbildung (DIE) - Leibniz-Zentrum für Lebenslanges Lernen e.V.
12968,Museumslandschaft Hessen Kassel
12969,Hessisches Landesamt für geschichtliche Landeskunde (HLGL)
12970,Bundesinstitut für Bevölkerungsforschung (BIB)
12973,Landesamt für Denkmalpflege Hessen
12974,Forschungsstelle für Zeitgeschichte in Hamburg (FZH)
12976,UNESCO Institut für Lebenslanges Lernen (UIL)
12977,Hochschule für Musik Karlsruhe
12981,Musikhochschule Lübeck
12982,Technische Hochschule Bingen
12984,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V. (MPG)
12985,Max Planck Institute for Psycholinguistics
12986,Friedrich-Loeffler-Institut - Bundesforschungsinstitut für Tiergesundheit
12987,Hochschule für Musik und Theater München
12988,Hochschule für Politik München (HfP)
12991,Herzog Anton Ulrich-Museum - Kunstmuseum des Landes Niedersachsen
12992,Göttinger Arbeitskreises e.V.
12994,Niedersächsisches Hauptstaatsarchiv
12997,Bundesamt für Naturschutz (BfN)
12999,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)
13000,Leibniz-Institut für Analytische Wissenschaften -ISAS- e.V.
13004,Römisch-Germanisches Museum der Stadt Köln
13005,Geologischer Dienst Nordrhein-Westfalen Landesbetrieb
13008,Theologische Fakultät Paderborn
13010,Bundesarchiv
13011,BASF SE
13012,Gutenberg-Museum der Stadt Mainz
13013,Institut für Geschichtliche Landeskunde an der Johannes Gutenberg-Universität Mainz e. V.
13014,SCHOTT AG
13015,Dienstleistungszentrum Ländlicher Raum Rheinpfalz
13018,Sorbisches Institut - Serbski Institut
13020,Kurt-Schwabe-Institut für Mess- und Sensortechnik e.V. Meinsberg (KSI)
13021,Biochemisches Institut für Umweltcarcinogene - Prof. Dr. Gernot Grimmer-Stiftung
13022,Krankenhaus Großhansdorf - Zentrum für Pneumologie und Thoraxchirurgie
14371882,Max Weber Stiftung - Deutsche Geisteswissenschaftliche Institute im Ausland
13026,Philosophisch-Theologische Hochschule SVD Sankt Augustin
13027,Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart
13028,Staatliche Akademie der Bildenden Künste Stuttgart
13030,Institut für Bioprozess- und Analysenmesstechnik e.V.
13033,Private Hochschule Göttingen (PFH)
13034,Hochschule für Musik Würzburg
13035,Hochschule für Forstwirtschaft Rottenburg
13037,Fachhochschule Wedel
13038,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH
13041,Hochschule Bremerhaven
13044,Siemens AG
13046,Naturhistorisches Museum Schloß Bertholdsburg Schleusingen
13047,Hochschule für Angewandte Wissenschaften Hamburg
13049,Geisteswissenschaftliche Zentren Berlin e.V. (GWZ)
13050,Technische Hochschule Nürnberg Georg Simon Ohm
13051,Hochschule Mannheim
13052,Forschungsgesellschaft für Angewandte Naturwissenschaften e.V. (FGAN)
20777634,Bundesinstitut für Risikobewertung (BfR)
10125,Technische Universität München (TUM)
13061,Hochschule Albstadt-Sigmaringen
13066,Hochschule Hof
13067,Hochschule Biberach
13068,Hochschule Flensburg
13069,Evangelische Hochschule Rheinland-Westfalen-Lippe
13070,Technische Hochschule Georg Agricola
13071,Frankfurt School of Finance & Management
13074,Hochschule Furtwangen
13075,Hochschule Offenburg
13076,"Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht"
13081,Fachhochschule Erfurt (FHE)
10074,Hochschule Esslingen
13085,SRH Hochschule Heidelberg
13088,Hochschule Landshut
13089,Hochschule Ostwestfalen-Lippe
13094,Katholische Stiftungsfachhochschule München
13096,Hochschule für Künste im Sozialen Ottersberg
13099,Evangelische Hochschule Ludwigsburg
13103,Technische Hochschule Deggendorf
13104,FOM Hochschule für Oekonomie und Management
13106,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden
13109,Hochschule für Gestaltung Offenbach
13111,Bayerisches Zentrum für Angewandte Energieforschung e.V. (ZAE Bayern)
13112,Deutsche Gesellschaft für Auswärtige Politik e.V.
13115,Kriminologisches Forschungsinstitut Niedersachsen e.V. (KFN)
13117,Stiftung Wissenschaft und Politik (SWP) - Deutsches Institut für Internationale Politik und Sicherheit
13119,Deutsches Institut für Kautschuktechnologie e.V.
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10123,Universität Augsburg
10119,Otto-Friedrich-Universität Bamberg
10117,Universität Bayreuth
10104,"Max Rubner-Institut, Bundesforschungsinstitut für Ernährung und Lebensmittel"
12924,Staatliche Naturwissenschaftliche Sammlungen Bayerns (SNSB)
10150,Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt
10150,Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt
10808,Staatliche Hochschule für Gestaltung Karlsruhe
10165,Freie Universität Berlin
10365,Humboldt-Universität zu Berlin
13232,Museum für Naturkunde - Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN)
10365,Humboldt-Universität zu Berlin
10167,Technische Universität Berlin
10169,Universität der Künste Berlin
10308,Fachhochschule Bielefeld
10280,Universität Bielefeld
13291,Seelsorgeinstitut Bethel
27070719,Stiftung Preußischer Kulturbesitz
13300,"Forschungsinstitut Arbeit, Bildung, Partizipation e.V. (FIAB)"
10276,Ruhr-Universität Bochum
10284,Rheinische Friedrich-Wilhelms-Universität Bonn
10284,Rheinische Friedrich-Wilhelms-Universität Bonn
10240,Technische Universität Braunschweig
10238,Gottfried Wilhelm Leibniz Universität Hannover
10182,Universität Bremen
10795,Jacobs University Bremen
10182,Universität Bremen
13402,Forschungsstelle Osteuropa an der Universität Bremen
10355,Technische Universität Chemnitz
10355,Technische Universität Chemnitz
10242,Technische Universität Clausthal
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
10210,Technische Universität Darmstadt
10305,Fachhochschule Dortmund
10274,Technische Universität Dortmund
13481,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek
10353,Technische Universität Dresden
10353,Technische Universität Dresden
10799,Hochschule RheinMain
13507,IWW Rheinisch-Westfälisches Institut für Wasserforschung gemeinnützige GmbH
972220,Universität Duisburg-Essen
13522,Institut für Energie- und Umwelttechnik e.V. (IUTA)
13523,Salomon Ludwig Steinheim-Institut für Deutsch-jüdische Geschichte e.V.
972220,Universität Duisburg-Essen
13530,Deutsches Diabetes-Zentrum (DDZ)
10266,Heinrich-Heine-Universität Düsseldorf
10110,Katholische Universität Eichstätt-Ingolstadt
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
972220,Universität Duisburg-Essen
10532,Europa-Universität Flensburg
10206,Goethe-Universität Frankfurt am Main
10349,Technische Universität Bergakademie Freiberg
13641,Forschungsinstitut für Leder- und Kunststoffbahnen - FILK
10349,Technische Universität Bergakademie Freiberg
10068,Pädagogische Hochschule Freiburg
10055,Albert-Ludwigs-Universität Freiburg
10536,Theologische Hochschule Friedensau
10208,Justus-Liebig-Universität Gießen
13691,Institut für empirische und angewandte Sozialforschung e. V. an der Justus-Liebig-Universität Gießen
10236,Georg-August-Universität Göttingen
13710,Institut für Regionalforschung e. V. an der Georg-August-Universität Göttingen
10288,FernUniversität in Hagen
10254,Ostfalia Hochschule für angewandte Wissenschaften
10357,Martin-Luther-Universität Halle-Wittenberg
13729,Institut für Polymerwerkstoffe e.V.
10357,Martin-Luther-Universität Halle-Wittenberg
13736,Zentrum für Sozialforschung Halle e.V. an der Martin-Luther-Universität Halle-Wittenberg
13737,Institut für Hochschulforschung Wittenberg (HoF) e.V. an der Martin-Luther-Universität Halle-Wittenberg
10196,Helmut-Schmidt-Universität
10192,Universität Hamburg
10192,Universität Hamburg
10194,Technische Universität Hamburg
10247,Medizinische Hochschule Hannover (MHH)
10246,"Hochschule für Musik, Theater und Medien Hannover"
10238,Gottfried Wilhelm Leibniz Universität Hannover
13824,Technische Informationsbibliothek (TIB)
10238,Gottfried Wilhelm Leibniz Universität Hannover
10249,Stiftung Tierärztliche Hochschule Hannover
10249,Stiftung Tierärztliche Hochschule Hannover
10063,Pädagogische Hochschule Heidelberg
10047,Ruprecht-Karls-Universität Heidelberg
10235,Stiftung Universität Hildesheim
77309555,"Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei"
10200,Deutsches Elektronen-Synchrotron (DESY)
10049,Universität Hohenheim
10361,Technische Universität Ilmenau
10363,Friedrich-Schiller-Universität Jena
10363,Friedrich-Schiller-Universität Jena
10325,Technische Universität Kaiserslautern
169579332,Karlsruher Institut für Technologie (KIT)
13974,Fraunhofer-Institut für Energiewirtschaft und Energiesystemtechnik (IEE)
10202,Universität Kassel
10337,Christian-Albrechts-Universität zu Kiel
10337,Christian-Albrechts-Universität zu Kiel
10465,Universität Koblenz-Landau
14021,Energiewirtschaftliches Institut an der Universität zu Köln
10282,Universität zu Köln
10053,Universität Konstanz
10572,Hochschule Anhalt
10351,Universität Leipzig
10499,Universität zu Lübeck
10499,Universität zu Lübeck
10232,Leuphana Universität Lüneburg
10359,Otto-von-Guericke-Universität Magdeburg
29880,Hochschule Koblenz
10638,Hochschule Trier
10323,Johannes Gutenberg-Universität Mainz
10045,Universität Mannheim
10204,Philipps-Universität Marburg
10204,Philipps-Universität Marburg
12984,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V. (MPG)
10141,Max-Planck-Institut für Biochemie (MPIB)
10219,Max-Planck-Institut für Biophysik
10256,Max-Planck-Institut für biophysikalische Chemie (Karl-Friedrich-Bonhoeffer-Institut)
10092,Max-Planck-Institut für Entwicklungsbiologie
10221,Max-Planck-Institut für Hirnforschung
10174,Max-Planck-Institut für molekulare Genetik (MPIMG)
10561,Max-Planck-Institut für terrestrische Mikrobiologie
10313,Max-Planck-Institut für Pflanzenzüchtungsforschung
10382,Ernst-Moritz-Arndt-Universität Greifswald
12986,Friedrich-Loeffler-Institut - Bundesforschungsinstitut für Tiergesundheit
10389,Leibniz-Institut für Nutztierbiologie (FBN)
10387,Leibniz-Institut für Ostseeforschung Warnemünde (IOW)
10128,Universität der Bundeswehr München
10125,Technische Universität München (TUM)
10125,Technische Universität München (TUM)
10108,Ludwig-Maximilians-Universität München (LMU)
10138,Bayerische Akademie der Wissenschaften
10272,Westfälische Wilhelms-Universität Münster
14285,Institut für Vergleichende Städtegeschichte an der Universität Münster (IStG)
10444,Julius Kühn-Institut (JKI) - Bundesforschungsinstitut für Kulturpflanzen
77309555,"Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei"
