project_id,country
278130103,Russische Föderation
278130103,Ukraine
278130433,Großbritannien
278130433,Schweden
278164640,Italien
278164640,Japan
278164640,USA
278164843,USA
278191126,Brasilien
278191572,Brasilien
278191572,Finnland
278198414,Niederlande
278205978,Indien
278211957,Brasilien
278220126,Belgien
278220537,Australien
278223674,USA
278225923,Chile
278225923,Italien
278225923,Schweiz
278231070,Frankreich
278231070,Italien
278235761,Schweiz
278246615,Frankreich
278247024,Indien
278247522,Großbritannien
278247522,Niederlande
278271590,Großbritannien
278271590,Niederlande
278287554,USA
278397628,Großbritannien
278399761,Großbritannien
278399761,Niederlande
278399761,Polen
278408068,Dänemark
278408068,Großbritannien
278408068,Niederlande
278465693,Russische Föderation
278467606,China
278467606,Großbritannien
278467606,Japan
278469292,USA
278477679,Südafrika
278480285,Brasilien
278545514,Großbritannien
278545514,Niederlande
278590555,Frankreich
278590555,Großbritannien
278590555,Niederlande
278604653,Großbritannien
278604653,USA
278607740,Schweiz
278616556,Panama
278616556,Tansania
278620655,China
278621969,Österreich
278626289,USA
278626897,Niederlande
278632346,Australien
278637165,Ägypten
278648926,Niederlande
278649612,Großbritannien
278649612,Niederlande
278659094,Frankreich
278659094,Großbritannien
278659094,Japan
278659094,Niederlande
278659819,Großbritannien
278659819,Niederlande
278664761,Österreich
278664761,Spanien
278664761,USA
278669988,Frankreich
278669988,Großbritannien
278669988,Niederlande
278731506,Frankreich
278732151,Brasilien
278732151,Frankreich
278732151,Großbritannien
278732151,USA
278740940,Niederlande
278772162,Russische Föderation
278773472,Großbritannien
278801706,Italien
278804377,Großbritannien
278804377,Kamerun
278804377,USA
278804941,Großbritannien
278804941,Österreich
278807491,Polen
278807491,Tschechische Republik
278820023,Frankreich
278820023,Niederlande
278837138,Ägypten
278837138,Algerien
278837138,Libanon
278837138,Marokko
278837138,Palästina
278837138,Syrien
278837138,Tunesien
278853747,Frankreich
278853747,Großbritannien
278853747,Niederlande
278860074,Niederlande
278867442,USA
278877519,Großbritannien
278877519,Niederlande
278877519,USA
278878763,Australien
278933817,USA
278940365,USA
278942231,Demokratische Republik Kongo
278942231,El Salvador
278942231,Großbritannien
278942231,Nepal
278967060,Großbritannien
278967060,Italien
278967060,Kanada
278967060,Niederlande
278967060,Schweiz
278992880,USA
278993649,Großbritannien
278993649,Guinea
278999301,Israel
279002986,Frankreich
279002986,Großbritannien
279002986,Italien
279002986,Kanada
279002986,Schweiz
279003921,USA
279015077,Kamerun
279015077,Nigeria
279015077,USA
279018521,Togo
279027844,Schweiz
279028710,Frankreich
279028710,Kroatien
279028710,Niederlande
279032905,Großbritannien
279032905,Japan
279032905,Thailand
279032905,USA
279045576,Argentinien
279045576,Brasilien
279045576,Großbritannien
279045576,Mexiko
279045576,USA
279047113,Österreich
279047479,Bahamas
279055639,Frankreich
279055639,Großbritannien
279055639,Italien
279055639,Türkei
279056547,Niederlande
279056547,Schweden
279094103,Frankreich
279094103,Großbritannien
279094103,Norwegen
279094103,Österreich
279094103,USA
279111734,Mexiko
279111734,Peru
279112404,Schweiz
279117534,USA
279117632,USA
279117829,Frankreich
279121074,Frankreich
279121074,Portugal
279126319,Iran
279132993,Japan
279133429,Niederlande
279133429,Schweden
279133429,Schweiz
279133429,Ungarn
279144839,Belgien
279144839,Frankreich
279144839,Italien
279144839,Niederlande
279144839,Rumänien
279146812,Österreich
279150938,Italien
279150938,Spanien
279193962,Griechenland
279193962,Italien
279193962,Türkei
279197977,Japan
279232664,Belgien
279232664,Frankreich
279232664,Luxemburg
279232664,Österreich
279235388,China
279244726,Taiwan
279290315,USA
279299140,Großbritannien
279303190,Dänemark
279339224,USA
279352738,Tadschikistan
279353706,USA
279360998,USA
279373746,Schweden
279373746,USA
279386823,Großbritannien
279388975,Brasilien
279395986,USA
279398660,USA
279403857,Frankreich
279403857,Spanien
279420232,USA
279457449,Italien
279457449,Polen
279457449,Portugal
279457449,Vatikanstadt
279473196,USA
279474085,Niederlande
279474085,USA
279507330,Griechenland
279507330,Italien
279507623,China
279507623,Dänemark
279507623,Großbritannien
279507623,Israel
279507623,Italien
279507623,Japan
279507623,Niederlande
279507623,USA
279559973,USA
279617662,Nepal
279623785,Großbritannien
279645989,Großbritannien
279645989,USA
279680702,Schweiz
279680702,USA
279698502,Kanada
279700047,USA
279720139,Belgien
279720139,Niederlande
279721764,Polen
279721764,Russische Föderation
279721764,Tschechische Republik
279728737,Frankreich
279728737,Großbritannien
279728737,USA
279728933,Japan
279734922,Großbritannien
279734922,Italien
279740712,Schweden
279746487,USA
279800392,Italien
279852288,Italien
279852288,Schweiz
279858709,Großbritannien
279858709,Japan
279873534,USA
279908667,Israel
279908667,Palästina
279910654,Großbritannien
279969210,Frankreich
279969210,Kanada
279969851,Frankreich
279969851,USA
279971426,Österreich
279976145,Schweden
279987564,Belgien
279987564,Frankreich
280014940,Belgien
280014940,Dänemark
280014940,Estland
280014940,Frankreich
280014940,Großbritannien
280014940,Lettland
280014940,Litauen
280014940,Niederlande
280014940,Norwegen
280014940,Polen
280014940,Russische Föderation
280014940,Schweden
280014940,Weißrussland
280017680,USA
280022178,Großbritannien
280022178,USA
280023142,Großbritannien
280027530,USA
280061993,Griechenland
280067515,Österreich
280096456,Russische Föderation
280096456,Schweiz
280124488,Italien
280132084,Frankreich
280147441,Slowenien
280165913,Spanien
280167202,USA
280173823,Belgien
280173823,Niederlande
280173823,Spanien
280177596,Frankreich
280177596,Norwegen
280180719,Albanien
280180719,Griechenland
280180719,Italien
280181689,Frankreich
280181689,Spanien
280187655,Frankreich
280192122,Oman
280192224,China
280192224,Schweiz
280192224,USA
280243180,Polen
280246701,Kenia
280296726,Frankreich
280296726,Großbritannien
280296726,Tschechische Republik
280315489,USA
280327700,Spanien
280330996,Dänemark
280354342,Frankreich
280354342,USA
280367933,Großbritannien
280367933,Indonesien
280367933,Liberia
280374544,Frankreich
280374544,Großbritannien
280374544,USA
280410126,Kanada
280410126,USA
280429966,USA
280471128,Großbritannien
280471128,USA
280477818,Indien
280480342,USA
280511863,Großbritannien
280531893,Schweden
280532651,Russische Föderation
280534362,Australien
280534362,Großbritannien
280555253,Russische Föderation
280581905,Japan
280594475,Österreich
280594475,Schweiz
280644700,USA
280648618,USA
280662750,Großbritannien
280662899,USA
280664448,USA
280670045,Australien
280675984,Niederlande
280679981,Großbritannien
280684238,Frankreich
280684402,USA
280705321,Spanien
280705321,USA
280719730,USA
280719815,Großbritannien
280719895,Großbritannien
280726267,Italien
280726267,Schweiz
280741132,Frankreich
280741952,Frankreich
280741952,Italien
280752988,Österreich
280800749,USA
280811994,Frankreich
280811994,Großbritannien
280812314,Großbritannien
280812314,Indien
280812314,Pakistan
280812314,Sri Lanka
280817575,Mexiko
280817575,Spanien
280820387,Bosnien und Herzegowina
280820387,Kroatien
280820387,Serbien
280870545,Österreich
280874368,Finnland
280874368,Russische Föderation
280875528,China
280875528,Indien
280875528,Philippinen
280875528,USA
280905572,Irak
280908119,Belgien
280941669,USA
280969003,Bulgarien
280969003,Litauen
280969003,Polen
280969003,Spanien
280969390,Großbritannien
280969390,Kroatien
281029285,Israel
281029285,Libanon
281029285,Palästina
281029285,Syrien
281041241,USA
281070100,Österreich
281070100,Schweiz
281078678,Schweiz
281085878,USA
281129760,Österreich
281237961,Belgien
281237961,Frankreich
281237961,Großbritannien
281237961,Luxemburg
281237961,Niederlande
281237961,Schweiz
281238608,Österreich
281246369,USA
281268652,USA
281270374,Israel
281270374,Palästina
281272438,Brasilien
281272751,Frankreich
281272751,Großbritannien
281272751,Polen
281272751,Schweiz
281306778,Kanada
281317335,USA
281319475,USA
281355799,USA
281420578,Botsuana
281420799,Großbritannien
281420799,USA
281436693,USA
281454229,Demokratische Republik Kongo
281456923,Tschechische Republik
281458206,Brasilien
281458206,China
281458206,Frankreich
281458206,Indien
281458954,Spanien
281471150,Chile
281499449,Chile
281509238,Frankreich
281509238,Niederlande
281512079,Israel
281512079,Polen
281515512,Frankreich
281516390,Japan
281526239,Frankreich
281527705,USA
281542088,Oman
281544089,Kanada
281544089,USA
281545347,Israel
281545347,Japan
281564115,Österreich
281581212,Frankreich
281585760,Südafrika
281585956,Frankreich
281591351,Dänemark
281591351,USA
281647687,USA
281652222,Italien
281663559,USA
281673139,Schweiz
281693005,Frankreich
281693063,Frankreich
281693982,USA
281699264,Äthiopien
281699264,Frankreich
281716908,Kanada
281721952,Großbritannien
281741165,Frankreich
281759701,Frankreich
281759701,Tunesien
281808276,Frankreich
281808276,USA
281815943,USA
281818100,USA
281828538,Italien
281828538,Luxemburg
281937660,Frankreich
281982677,Spanien
281982761,USA
281990331,USA
281995773,Kanada
282001949,Namibia
282001949,Schweiz
282014718,Schweden
282017876,Namibia
282028664,Nepal
282079427,Australien
282098922,Griechenland
282112487,Großbritannien
282112487,Japan
282128451,Nigeria
282130462,Tschechische Republik
282140603,Österreich
282184819,Frankreich
282184819,Österreich
282184819,Polen
282205794,Tschechische Republik
282218682,Indien
282220719,Argentinien
282226934,Tschechische Republik
282226934,USA
282247421,Mongolei
282247421,Schweiz
282248486,Belgien
282248486,Großbritannien
282248486,USA
282277522,Österreich
282295808,Tschechische Republik
282317033,Irland
282319905,Portugal
282319905,USA
282331637,Schweiz
282339168,Kanada
282339168,Österreich
282339168,Schweiz
282369042,Antarktis
282369042,Argentinien
282369042,Tschechische Republik
282402286,USA
282416069,Österreich
282416069,Schweiz
282417701,USA
282448306,USA
282462670,Finnland
282462670,USA
282462986,Österreich
282465074,Norwegen
282481844,Schweden
282494939,Tschechische Republik
282495967,USA
282529427,China
282533776,Spanien
282567997,Australien
282567997,Chile
282567997,Frankreich
282567997,Spanien
282592204,Rumänien
282607863,Frankreich
282607863,Großbritannien
282607863,Italien
282607863,USA
282609876,USA
282621524,Äthiopien
282622404,Österreich
282634159,USA
282634707,Estland
282634707,Frankreich
282634707,USA
282638148,Japan
282638148,Süd-Korea
282640839,Ägypten
282656461,Schweiz
282657121,USA
282669151,Frankreich
282669151,Norwegen
282669151,Tschechische Republik
282682744,Dänemark
282682744,Frankreich
282682744,Großbritannien
282682744,Italien
282682744,USA
282705086,Ägypten
282711668,Großbritannien
282722353,Burundi
282765794,Australien
282806576,Südafrika
282807155,Marokko
282807155,Spanien
282812369,USA
282874578,Tschechische Republik
282894753,Niederlande
282897701,USA
282919647,USA
282920869,Indien
282939339,Frankreich
282939339,Polen
282939942,China
282939942,Taiwan
282942337,Frankreich
282942337,Großbritannien
282942337,Polen
282956531,Kanada
282956531,USA
282959679,China
282959679,Frankreich
282959679,Großbritannien
282959679,Russische Föderation
282959679,Schweiz
282959679,USA
282963623,Bulgarien
282963623,Türkei
282964770,Tschechische Republik
282976985,Syrien
282976985,Türkei
282981637,Israel
282983038,Großbritannien
282994351,Finnland
282994351,Kanada
282994351,Schweden
282995372,Äthiopien
282995372,Kenia
282995372,Tansania
282999617,Österreich
283003582,Großbritannien
283003582,Österreich
283003582,Tschechische Republik
283054866,Kanada
283072193,Tschechische Republik
283078719,USA
283080919,Dänemark
283080919,Spanien
283098272,Frankreich
283098272,Jordanien
283154463,Frankreich
283163148,Luxemburg
283167820,Österreich
283167820,Schweiz
283168947,Dänemark
283168947,USA
283169120,Neuseeland
283176801,Mongolei
283184820,Estland
283184820,Finnland
283184820,Irland
283184820,Norwegen
283184820,Schweden
283235178,Türkei
283290811,Großbritannien
283338900,Frankreich
283338900,USA
283366663,Tschechische Republik
283368871,Kanada
283370187,USA
283398871,Italien
283398871,Spanien
283398871,Vatikanstadt
283403604,Schweiz
283403604,Thailand
283407833,USA
283588368,Österreich
283589647,USA
283620475,Frankreich
283629920,Australien
283636549,Japan
283653538,Österreich
283670921,USA
283672937,Thailand
283672937,Vietnam
283678090,Großbritannien
283678090,USA
283692130,Großbritannien
283692130,Österreich
283692130,Tschechische Republik
283693520,Kanada
283697158,Luxemburg
283697158,Österreich
283700004,Dänemark
283700004,Frankreich
283705981,Brasilien
283705981,Großbritannien
283705981,Schweiz
283716387,Frankreich
283748340,USA
283779880,USA
283780816,Dänemark
283795191,Norwegen
283795191,Österreich
283810620,Neuseeland
283810620,Niederlande
283844389,Frankreich
283849106,Frankreich
283850885,USA
283865434,Frankreich
283866124,Argentinien
283866124,Indien
283866124,USA
283870281,Frankreich
283870281,Italien
283882402,Russische Föderation
283884472,Frankreich
283906930,Frankreich
283908774,Frankreich
283927148,China
283927452,Israel
283945540,Frankreich
283958999,Frankreich
283963326,Frankreich
283970305,Österreich
283974326,Frankreich
283997287,Frankreich
284000042,Österreich
284002692,Frankreich
284004736,Frankreich
284013114,Frankreich
284014685,Frankreich
284039133,USA
284042163,Frankreich
284042163,Großbritannien
284042163,Indien
284055954,Tadschikistan
284056073,Österreich
284056073,Schweiz
284058350,Österreich
284058350,Schweiz
284058350,Tschechische Republik
284059745,Frankreich
284075022,USA
284075109,Frankreich
284079634,Russische Föderation
284082629,Frankreich
284086583,Frankreich
284086583,Niederlande
284086583,Österreich
284090716,Polen
284096360,USA
284096413,Frankreich
284100702,Frankreich
284105099,Frankreich
284105099,Israel
284112190,Belgien
284112190,Großbritannien
284112190,Österreich
284113033,Dänemark
284113033,Estland
284113033,Finnland
284113033,Frankreich
284113033,Kroatien
284113033,Lettland
284113033,Norwegen
284113033,Österreich
284113033,Polen
284113033,Rumänien
284113033,Schweden
284113033,Schweiz
284113033,Slowakei
284113033,Slowenien
284113033,Tschechische Republik
284113033,Ungarn
284120884,Frankreich
284122125,Frankreich
284134682,Bulgarien
284137073,Frankreich
284146356,Kanada
284156660,Niederlande
284156660,Österreich
284156660,Schweiz
284164659,Dänemark
284164659,Österreich
284164659,Russische Föderation
284164659,Schweden
284165628,Frankreich
284165930,USA
284172039,Großbritannien
284179552,Frankreich
284194617,Frankreich
284204715,Frankreich
284207613,Frankreich
284232554,Frankreich
284240816,Frankreich
284271498,Frankreich
284276223,Estland
284276223,Frankreich
284276223,Lettland
284276223,Österreich
284276223,Polen
284276223,Schweiz
284276223,Tschechische Republik
284278428,Frankreich
284292800,Frankreich
284309830,Großbritannien
284317581,Australien
284325250,Algerien
284325250,Marokko
284325250,Tunesien
284346881,Tschechische Republik
284364346,Kanada
284366805,Ägypten
284366805,Iran
284366805,Libanon
284366805,Türkei
284369223,USA
284373436,Spanien
284374581,Kanada
284415754,Israel
284615620,USA
284758003,Großbritannien
284758003,Schweiz
284758003,USA
284798238,Spanien
285126458,Schweiz
285168384,USA
285187084,Luxemburg
285228850,Schweiz
285612080,USA
285616838,Belgien
285616838,Frankreich
285616838,Italien
285646607,Großbritannien
285655876,Dänemark
285655876,Finnland
285655876,Island
285655876,Norwegen
285655876,Schweden
285657063,Frankreich
285657063,Niederlande
285657063,Russische Föderation
285657063,Ungarn
285670681,Äthiopien
285674716,Ecuador
285674716,Kolumbien
285674716,Schweiz
285674716,Venezuela
285674928,Frankreich
285674928,Italien
285674928,Portugal
285674928,Spanien
285679775,Schweiz
285692768,Großbritannien
285706348,Kanada
285723639,Schweiz
285735074,Großbritannien
285735268,Schweden
285767218,Irland
285767218,Niederlande
285767218,USA
285789434,Dänemark
285789434,Großbritannien
285789434,Jordanien
285789434,Schweiz
285808303,Tschechische Republik
285825712,Japan
285846829,Australien
285846829,Gabun
285846829,USA
285875264,USA
285891763,Israel
285891763,Jordanien
285891763,Syrien
285891763,Türkei
285891763,USA
285891763,Zypern
285894508,Frankreich
285919149,China
285919149,Japan
285919149,USA
285941391,Russische Föderation
285941391,USA
285957558,Spanien
285965097,USA
285966169,Österreich
286003652,Großbritannien
286012563,China
286016687,Niederlande
286016687,Norwegen
286019674,USA
286020766,Tschechische Republik
286056487,Großbritannien
286057336,Litauen
286057336,Polen
286057336,Russische Föderation
286057336,Ukraine
286077633,Israel
286077633,Schweiz
286130446,Großbritannien
286148209,Italien
286171883,Österreich
286173484,Dänemark
286173484,Großbritannien
286181067,USA
286229817,Russische Föderation
286253723,USA
286260895,Spanien
286335341,Schweden
286438288,Kanada
286455674,Mexiko
286456974,USA
286466353,USA
286466381,USA
286484220,USA
286484960,Spanien
286487595,Frankreich
286513889,Japan
286516364,Ruanda
286516364,Schweiz
286516364,Ungarn
286516364,USA
286519862,USA
286590665,Niederlande
286662050,Griechenland
286662050,Schweden
286662050,Schweiz
286662050,Slowakei
286662050,USA
286671283,Frankreich
286671283,Polen
286697695,Irak
286697695,Schweden
286726745,Österreich
286728726,USA
286735560,USA
286748826,Australien
286748826,Brasilien
286791468,Großbritannien
286791468,USA
286791755,Kroatien
286806412,Schweden
286830904,Großbritannien
286830904,USA
286839126,USA
286851298,Luxemburg
286873388,USA
286895536,Frankreich
286900577,Schweiz
286902933,Niederlande
286916001,Japan
286916001,USA
286918789,Irland
286923936,Frankreich
286945677,Frankreich
286983008,Frankreich
287010018,Frankreich
287020937,Dänemark
287022282,USA
287037189,Israel
287038290,Österreich
287075175,Frankreich
287075175,Großbritannien
287075175,Spanien
287078197,Botsuana
287078197,Niederlande
287078197,Südafrika
287100177,Spanien
287102781,Kanada
287116743,Italien
287160633,Frankreich
287160633,Großbritannien
287174037,Kanada
287182387,Großbritannien
287186208,Niederlande
287195050,Brasilien
287195050,China
287195050,Frankreich
287195050,Südafrika
287195050,USA
287247591,Brasilien
287265713,USA
287320649,USA
287328325,Großbritannien
287419687,Rumänien
287419687,Ungarn
287526296,Griechenland
287526296,Türkei
287543091,Frankreich
287543091,Israel
287543091,Italien
287543091,Polen
287718088,Frankreich
287718088,Kanada
287718088,Niederlande
287718088,Rumänien
287718088,Spanien
287829999,Algerien
287829999,Frankreich
287829999,Marokko
287829999,Tunesien
287900682,Niederlande
287993677,Österreich
288013699,Indien
288013699,Myanmar
288013699,Nigeria
288034826,Großbritannien
288035798,Brasilien
288038549,Türkei
288042644,Russische Föderation
288056003,Brasilien
288099196,USA
288099754,Bhutan
288099754,China
288099754,Indien
288111948,USA
288132742,Brasilien
288133887,Kroatien
288133887,Österreich
288133887,Ungarn
288139336,Ägypten
288187354,China
288187354,Schweden
288207912,Niederlande
288227629,USA
288227976,Vereinigte Arabische Emirate
288233226,Italien
288233226,Österreich
288233226,Schweiz
288298490,USA
288401847,Südafrika
288432512,USA
288437573,Großbritannien
288444881,USA
288469532,USA
288472689,USA
288490669,Großbritannien
288490669,Israel
288490669,Palästina
288491336,Irland
288495095,Frankreich
288495095,Großbritannien
288495095,Österreich
288511211,Dänemark
288511211,USA
288540761,Indien
288540761,Japan
288540761,Südafrika
288540761,USA
288572447,Spanien
288577545,Russische Föderation
288647394,Bulgarien
288647394,Georgien
288647394,Niederlande
288647394,Türkei
288701222,Niederlande
288718281,Italien
288773903,Großbritannien
288776631,Myanmar
288781113,USA
288799248,USA
288806128,Großbritannien
288838159,Ägypten
288838159,Äthiopien
288838159,Armenien
288838159,Aserbaidschan
288838159,Eritrea
288838159,Georgien
288838159,Griechenland
288838159,Indien
288838159,Irak
288838159,Iran
288838159,Israel
288838159,Jordanien
288838159,Libanon
288838159,Palästina
288838159,Russische Föderation
288838159,Syrien
288838159,Türkei
288857840,USA
288869487,Großbritannien
288869487,USA
288875195,Frankreich
288875195,Kanada
288875195,Polen
288875195,Schweiz
288879147,Israel
288880950,Frankreich
288880950,Japan
288880950,Kanada
288880950,Niederlande
288880950,Spanien
288880950,Süd-Korea
288892088,Kanada
288896265,Frankreich
288896265,Griechenland
288909335,Niederlande
288909335,Österreich
288909335,Schweiz
288916993,USA
288940753,Schweden
288964779,Italien
288967378,Niederlande
288974582,Griechenland
288978882,Polen
288978882,Vatikanstadt
289022341,Australien
289022341,Großbritannien
289022341,Portugal
289022341,Spanien
289026613,USA
289029208,Italien
289029208,Österreich
289032105,Schweiz
289032105,USA
289060917,Indien
289070623,Madagaskar
289070623,Tansania
289083727,Russische Föderation
289097011,Kanada
289107106,Mongolei
289111211,Kamerun
289149249,Großbritannien
289149249,Österreich
289167952,Neuseeland
289176584,Großbritannien
289179613,Indonesien
289203307,Russische Föderation
289213179,Ghana
289213179,Großbritannien
289213179,Indien
289213179,USA
289218302,Schweden
289218518,Brasilien
289230680,USA
289262889,Kanada
289269884,Kolumbien
289269884,Niederlande
289269884,USA
289269884,Venezuela
289272346,Frankreich
289285036,Philippinen
289287236,Taiwan
289291578,Österreich
289291972,USA
289298815,USA
289319643,USA
289331510,USA
289342663,Ägypten
289342663,Iran
289342663,Türkei
289370018,Australien
289382917,Südafrika
289382956,Russische Föderation
289384796,USA
289386657,Ukraine
289386657,Ungarn
289390093,USA
289419302,Schweiz
289426694,Bangladesch
289433011,Bulgarien
289433011,Griechenland
289433011,Mazedonien
289433011,Türkei
289436718,USA
289438140,Armenien
289438140,Russische Föderation
289438140,Schweden
289438140,USA
289469996,Frankreich
289476879,China
289476879,Finnland
289499427,USA
289510075,Frankreich
289510075,Italien
289510075,Schweiz
289510075,Slowenien
289574330,Belgien
289586948,Israel
289590681,Dänemark
289590681,Schweiz
289590681,USA
289620553,USA
289625064,USA
289649665,Japan
289649665,USA
289692680,Israel
289745381,Großbritannien
289746893,Frankreich
289746893,Kanada
289752005,China
289752005,Indonesien
289752005,Japan
289752005,Malaysia
289752005,Thailand
289752005,USA
289769799,Dänemark
289769799,Irland
289769799,Italien
289769799,Niederlande
289769799,Polen
289769799,Slowenien
289769799,Spanien
289780984,Japan
289822512,Großbritannien
289822512,Niederlande
289822512,USA
289828110,Italien
289828110,Spanien
289828110,USA
289831792,USA
289852227,Israel
289864306,Panama
289864306,Schweiz
289864306,USA
289866435,Kanada
289866435,Österreich
289884711,USA
289884789,Bulgarien
289884789,Rumänien
289884789,Türkei
289884789,Ungarn
289886986,Saudi-Arabien
289939442,Italien
289984679,Indien
289993500,Burkina Faso
289993500,Italien
289993500,Kanada
290004377,USA
290004423,Schweiz
290007072,USA
290015776,USA
290032019,Spanien
290066525,Kroatien
290066525,Tschechische Republik
290076834,USA
290085724,Australien
290102820,Irak
290102820,Iran
290102820,Türkei
290112166,Belgien
290112166,Dänemark
290112166,Großbritannien
290112166,Niederlande
290112166,Norwegen
290127846,Dänemark
290129999,Kanada
290136475,China
290136475,Schweden
290152750,USA
290156503,Ecuador
290156503,Haiti
290156503,Indien
290156503,USA
290177420,Großbritannien
290208383,Großbritannien
290208596,China
290210763,Belgien
290210763,USA
290250425,Großbritannien
290265139,China
290265139,Österreich
290278591,Neuseeland
290284818,Ecuador
290288153,Australien
290288153,Frankreich
290288153,Indien
290337193,Großbritannien
290343137,Frankreich
290343137,Großbritannien
290359337,Niederlande
290374293,Argentinien
290374293,Kanada
290374293,Polen
290381658,Frankreich
290417435,Frankreich
290417435,Großbritannien
290417435,Österreich
290417435,Schweden
290430412,Brasilien
290430412,Panama
290430412,USA
290435864,Spanien
290441008,Italien
290460928,Frankreich
290461930,Dänemark
290461930,Frankreich
290468141,USA
290481307,Spanien
290499224,Frankreich
290499224,Griechenland
290499224,Großbritannien
290499224,Italien
290499224,Spanien
290521118,Japan
290536910,Kuba
290536910,USA
290540325,Brunei Darussalam
290540325,Großbritannien
290540325,Indonesien
290540325,Malaysia
290540325,Singapur
290540325,USA
290543715,Israel
290575071,Kanada
290587856,USA
290606957,China
290612604,Schweiz
290635939,USA
290642808,USA
290658671,Niederlande
290658919,Panama
290658919,USA
290703121,Japan
290707652,Großbritannien
290707652,USA
290727620,Großbritannien
290727620,Schweiz
290762381,Großbritannien
290762410,Frankreich
290762410,Großbritannien
290762410,Italien
290773872,Kanada
290773872,Niederlande
290808748,China
290815861,Bulgarien
290815861,Türkei
290833054,Österreich
290859236,Großbritannien
290872843,Belgien
290872843,Frankreich
290872843,Italien
290872843,Österreich
290872843,Polen
290872843,Schweiz
290872843,Spanien
290872843,Ungarn
290878970,Australien
290922533,Israel
291020486,Frankreich
291020486,Schweiz
291174817,Süd-Korea
291189480,Ägypten
291189480,Sudan
291333298,Großbritannien
291474925,Österreich
292118933,Niederlande
292118933,USA
292119293,Armenien
292119293,Aserbaidschan
292119293,Georgien
292119293,Russische Föderation
295143677,Österreich
295440341,Ukraine
295454676,Großbritannien
295465455,Russische Föderation
295512207,Niederlande
295845819,Großbritannien
295903128,USA
296109855,Belgien
296109855,Frankreich
296109855,Großbritannien
296109855,Italien
296109855,Österreich
296109855,Polen
296109855,Russische Föderation
296109855,Schweiz
296109855,Spanien
298302760,Türkei
298305337,USA
298359570,Italien
298561790,Griechenland
298561790,Großbritannien
298619101,Iran
298619101,Österreich
298619101,USA
298643416,Vanuatu
298672076,Russische Föderation
298672076,Türkei
298695428,USA
298741659,Ägypten
298741659,Albanien
298741659,Bosnien und Herzegowina
298741659,Brasilien
298741659,Bulgarien
298741659,China
298741659,Frankreich
298741659,Georgien
298741659,Großbritannien
298741659,Indien
298741659,Irak
298741659,Iran
298741659,Irland
298741659,Italien
298741659,Kanada
298741659,Kongo
298741659,Kroatien
298741659,Malta
298741659,Niederlande
298741659,Österreich
298741659,Rumänien
298741659,Russische Föderation
298741659,Syrien
298741659,Thailand
298741659,Tunesien
298741659,Ungarn
298747191,Norwegen
298748707,Brasilien
298748707,Mexiko
298751218,USA
298758946,USA
298786643,Österreich
298786643,Süd-Korea
298786643,USA
298801939,USA
298815297,Russische Föderation
298820846,Großbritannien
298820846,USA
298853204,Großbritannien
298854910,USA
298876980,USA
298887706,USA
298889975,Großbritannien
298950764,USA
298965697,Schweiz
298966395,USA
298972399,Indonesien
299021357,Frankreich
299080296,Brasilien
299108850,Schweiz
299109420,USA
299146739,Portugal
299149967,USA
299150119,Kanada
299175676,USA
299194041,Belgien
299194041,Großbritannien
299194041,Guinea
299194041,Sierra Leone
299200240,Gabun
299200240,Ghana
299200240,Madagaskar
299200240,Tansania
299216044,Dänemark
299216044,Großbritannien
299216351,USA
299229277,Australien
299242427,Polen
299244239,USA
299250208,Australien
299251995,Frankreich
299251995,Vietnam
299253112,Kanada
299253112,Niederlande
299263646,USA
299266565,Großbritannien
299266565,Spanien
299266565,USA
299273352,Kenia
299273829,USA
299281255,Polen
299283572,USA
299286994,Italien
299286994,USA
299295161,Ghana
299295161,Sierra Leone
299295161,Uganda
299295825,USA
299302848,Kamerun
299305516,Österreich
299338813,Myanmar
299339077,Côte d'Ivoire
299375468,Großbritannien
299417403,Großbritannien
299431151,Polen
299464740,Spanien
299480227,Großbritannien
299483040,Peru
299511745,USA
299534341,Italien
299534341,USA
299534482,USA
300243171,Türkei
301795112,USA
301932711,Türkei
302180660,Italien
302180660,Türkei
302250798,USA
308446886,Großbritannien
308748074,Russische Föderation
308831127,Großbritannien
308831127,Russische Föderation
308980593,Spanien
309007833,Russische Föderation
309199717,USA
309199899,Russische Föderation
309228869,Russische Föderation
310038888,Mexiko
310039433,Russische Föderation
310335100,Russische Föderation
310335869,Großbritannien
310335869,Niederlande
310339015,Russische Föderation
310347880,Frankreich
310360704,Russische Föderation
310365261,USA
310366325,Russische Föderation
310370333,Russische Föderation
310371528,Russische Föderation
310372030,USA
310375391,Russische Föderation
310379449,Russische Föderation
310436544,USA
310545869,Österreich
310574835,Australien
310586700,Kanada
310586700,Spanien
310591186,Schweiz
310603957,Großbritannien
310618514,USA
310649966,USA
310697700,Chile
310703688,Polen
310703688,Schweiz
310714510,Neuseeland
310753155,Ghana
310753155,Indonesien
310785848,Japan
310785848,USA
310833372,Kamerun
310833372,Madagaskar
310835233,USA
310872863,Großbritannien
310872863,Niederlande
310872863,Schweiz
310941208,Algerien
310941208,Libyen
310941208,Marokko
310941208,Tunesien
310950436,USA
310962627,Kanada
310963341,USA
310966317,USA
310977551,Niederlande
310982540,USA
310991180,Polen
311018823,USA
311062651,Dänemark
311062651,Polen
311062651,Russische Föderation
311062651,Schweden
311062651,Ukraine
311062651,Weißrussland
311084090,Großbritannien
311097071,USA
311209927,Ägypten
311209927,Sudan
311209927,Syrien
