project_id,subject_area
197048041,Pflanzengenomik
197048041,Pflanzengenetik
197048041,Pflanzenernährung
197048041,Mikrobiologie
197048041,Bodenkunde
197048041,Pflanzenphysiologie
197048041,Gartenbauwissenschaften
197049773,Bauingenieurwesen
197049773,Stadt- und Regionalplanung
197049773,Politikwissenschaften
197049773,Betriebswirtschaftslehre
197369429,Medizinische Physik
197369429,Hörakustik
197369429,Audiologische Akustik
197369429,Audioklassifikation
197369429,Signalverarbeitung
197369429,Psychoakustik
197369429,Akustik
197396619,Neuere deutsche Literatur
197396619,Englische Literaturwissenschaften
197396619,Germanistische Mediävistik
197396619,Philosophie
197396619,Ethnologie
197396619,Klassische Philologie
197396619,Soziologie
197396619,Theologie
197396619,Slavistik
197396619,Kunstgeschichte
197396619,Psychosomatische Medizin
197396619,Romanistische Literaturwissenschaften
197437488,Algebraische Zahlentheorie
197437488,Algebraische Geometrie
197437488,Komplexe Analysis
197437488,Arithmetische Geometrie
197645397,Angewandte Analysis
197645397,Stochastik
197645397,Informatik
197645397,Mathematik
197674476,Klimatologie
197674476,Versorgungsplanung und Versorgungstechnik
197674476,Vergleichende Politikwissenschaften
197674476,Umweltprüfung und Umweltplanung
197674476,Systematische Klimatologie
197674476,Maschinen- und Energieanlagentechnik
197674476,Klimatologische Umweltforschung
197674476,Klimageografie
197674476,Geoinformationsverarbeitung in der Landschafts- und Umweltplanung
197674476,Standortkunde und Bodenschutz
197674476,Geoinformatik
197674476,Pneumologie
197785619,Pharmakologie
197785619,Virologie
197785619,Zellbiologie
197785619,Immunologie
197785619,Biochemie
197785619,Allergologie
197785619,Pharmazeutische Chemie
198096916,Molekulare Biophysik
198096916,Analytische Chemie
198096916,Biochemie
198096916,Neurologie
198096916,Intensivmedizin
198096916,Zelluläre Biophysik
198096916,Biophotonik
198096916,Synthetische Chemie
198096916,Molekulare Physiologie
198122929,Physik des Ozeans
198122929,Physik der Atmosphäre
198122929,Geowissenschaften
198122929,Fernerkundung
198360606,Politikwissenschaften
198360606,Verwaltungswissenschaften
198360606,Internationale Beziehungen
198501163,Bioinformatik
198501163,Stochastik
198501163,Mathematische Wirtschaftswissenschaften
198501163,Mathematische Biologie
198501163,Statistische Physik
198501163,Theoretische Physik
198501163,Mathematik
198572722,Automatisierungstechnik
198572722,Software-Evolution
198572722,Software-Entwicklungsprozesse
198572722,Software-Architektur
198572722,Modellbasierte Entwicklung
198572722,Langlebige Software-Systeme
198572722,Anforderungsmanagement
198572722,Adaptive Systeme
198572722,Informationssysteme
198572722,Software Engineering
198572722,Software-Technik
198572722,Software-Qualitätssicherung
198574154,Materialwissenschaften
198574154,Festkörperphysik
198574154,Festkörperchemie
198574154,Materialsimulation
198574154,Werkstofftechnik
198576642,Forstwissenschaften
198576642,Medizin
198576642,Tiermedizin
198576642,Biologie
198576642,Gartenbau
198576642,Agrarwissenschaften
198599533,Materialwissenschaften
198599533,Wärmetechnik
198599533,Werkstofftechnik
198599533,Verfahrenstechnik
198599533,Physik
198612328,Biochemie
198612328,Materialwissenschaften
198612328,Biophysik
198612328,Chemie
198612328,Physikalische Chemie
198612328,Physik
198624999,Biophysik
198624999,Neurogenetik
198624999,Audioneurotechnologie
198624999,Otolaryngologie
198624999,Bioanaloge Informationsverarbeitung
198624999,Zelluläre Neurobiologie
198624999,Zoologie
198624999,Neurophysiologie
198624999,Humangenetik
198624999,Tierphysiologie
198624999,Neurobiologie
198634447,Anorganische Chemie
198634447,Materialwissenschaften
198634447,Chemie
198634447,Physikalische Chemie
198634447,Technische Chemie
198634447,Verfahrenstechnik
198634447,Werkstoffwissenschaften
198634447,Halbleiterphysik und -chemie
198634447,Energie- und Klimaforschung
198634447,Katalyse
198634447,Oberflächenphysik und -chemie
198634447,Nanotechnologie
198647426,Philosophie / Ethik
198647426,Literaturwissenschaften
198647426,Allgemeine Rhetorik
198647426,Psychologie
198647426,Latinistik
198647426,Anglistik
198647426,Jura
198647426,Germanistik
198647426,Linguistik
198647426,Romanistik
198647426,Medienwissenschaften
198647426,Evangelische Theologie / Neues Testament
198695301,Analytische Chemie
198695301,Experimentelle Physik
198695301,Medizinische Mikrobiologie
198695301,Theoretische Physik
198695301,Mikrobiologie
198742546,Biochemie
198742546,Bioorganische Chemie
198742546,Biotechnologie
198742546,Molekularbiologie
198742546,Zellbiologie
198742546,Chemische Biologie
198742546,Organische Chemie
198742546,Biophysik
198800877,Biochemie
198800877,Bioinformatik
198800877,Klinische Chemie und Laboratoriumsmedizin
198800877,Experimentelle Pädiatrische Endokrinologie
198800877,Endokrinologie und Stoffwechselmedizin
198800877,Neuroimaging
198800877,Zellbiologie
198800877,Epidemiologie
198800877,Psychologie
198800877,Neuroendokrinologie
198800877,Molekulare Pharmakologie
198800877,Molekularbiologie
198801704,Mittelalterliche Geschichte
198801704,Physische Geografie
198801704,Geoarchäologie
198801704,Ozeanografie
198801704,Nordische Philologie
198801704,Vor- und Frühgeschichte
198801704,Provinzialrömische Archäologie
198801704,Angewandte Geophysik
198801704,Bauforschung
198801704,Byzantinistik
198801704,Klassische Archäologie
198801704,Alte Geschichte
199763459,Materialwissenschaften
199763459,Plastomechanik
199763459,Mess- und Regelungstechnik
199763459,Fügetechnik
199763459,Oberflächenchemie
199763459,Umformtechnik
199763459,Experimentalphysik
199828953,Mikrotechnik
199828953,Unternehmensmanagement
199828953,Technischer Umweltschutz
199828953,Sozial Forschung/Spieltheorie
199828953,Multikriterielle Optimierung
199828953,Werkzeugmaschinen
199828953,Umweltökonomie
199828953,Industrielle Informationstechnik
199828953,Systemdynamik
199828953,Fertigungstechnik
199828953,Fabrikbetrieb
199828953,Automatisierungstechnik
199908418,Biologie
199908418,Physik
200049484,Zahnmedizin
200049484,Biophysik
200049484,Theoretische Physik
200049484,Bioinformatik
200049484,Biologie
200049484,Genetik
200049484,Physik
200049484,Mikrobiologie
200049484,Medizin
200049484,Informatik
200049484,Molekulare Zellbiologie
200049484,Physiologie
200291049,Aerodynamik
200291049,Triebwerksakustik
200291049,Technische Verbrennung
200291049,Numerische Fluiddynamik
200291049,Konstruktion und Produktzuverlässigkeit
200291049,Fluidsystemdynamik
200291049,Experimentelle Strömungsmechanik
200291049,Luftfahrtantriebe
200291049,Mess- und Regelungstechnik
200291049,Informatik
200291049,Mathematik
200291049,Numerische Mathematik
200509276,Biochemie
200509276,Theoretische Physik
200509276,Zellbiologie
200509276,Molekularbiologie
200509276,Biophysik
200509276,Entwicklungsbiologie
200509276,Genetik
200734181,Betriebswirtschaftslehre
200734181,Pädagogik
200734181,Volkswirtschaftslehre
200734181,Soziologie
200734181,Psychologie
200734181,Statistik
200734181,Mathematik
200857327,Phosphorylierung
200857327,Herzinsuffizienz
200857327,Redox Signalling
200857327,Proteomics
200857327,Pharmakologie
200857327,Kardiologie
200857327,Physiologie
200857327,Posttranslationale Modifikationen
200857327,Signalmechanismen
200931773,Informatik
200931773,Mathematik
200931773,Elektrotechnik
200931773,IT-Sicherheit
200984086,Theologiegeschichte
200984086,Ethik
200984086,Kirchengeschichte
200984086,Evangelische Theologie
200984086,Soziologie
200984086,Zeitgeschichte
200984086,Politikwissenschaften
200984086,Rechtswissenschaften
200984086,Religionsgeschichte
200999873,Materialwissenschaften
200999873,Werkstofftechnik
200999873,Dünnschichttechnik
200999873,Kombinatorische Materialforschung
200999873,Mikrostrukturcharakterisierung
200999873,Materialsimulation
200999873,Kristallografie
201167725,Mathematik
201167725,Komplexe algebraische Geometrie
201167725,Geometrische Darstellungstheorie
201167725,Arithmetische Geometrie
201167725,Differentialgeometrie
201167725,Topologie
201167725,Mathematische Physik
201269156,Medizin
201269156,Chemie
201269156,Physik
201269156,Pharmazie
201302640,Biochemie
201302640,Zelluläre Kryo-Elektronentomografie
201302640,Elektronenmikroskopie
201302640,Proteindegradation
201302640,Proteine der Signaltransduktion
201302640,Biomolekulare und Festkörper-NMR-Spektroskopie
201302640,Biomolekulare Dynamik
201302640,Kristallografie
201302640,Proteinchemie
201302640,Organische Chemie
201302640,Biophysik
201302640,Biophysikalische Chemie
201302640,Biotechnologie
201302640,Bioinformatik
201348542,Biochemie
201348542,Molekularmedizin
201348542,Zellbiologie
201348542,Molekularbiologie
201348542,Genetik
202175528,Angewandte Mathematik
202175528,Materialwissenschaften
202175528,Regelungstechnik
202175528,Strukturmechanik
202175528,Numerische Strömungsmechanik
202175528,Fluidmechanik
202548816,Evolutionsbiologie
202548816,Naturschutz
202548816,Systematik
202548816,Geoökologie
202548816,Theoretische Biologie
202548816,Zoologie
202548816,Botanik
202548816,Pflanzenphysiologie
202548816,Ökologie
202548816,Molekularbiologie
202548816,Mikrobiologie
202630811,Anglistik
202630811,Linguistik
202630811,Germanistik
202806055,Meteorologie
202806055,Bodenkunde
202806055,Numerische Modellierung
202806055,Vegetationsökologie
202806055,Exogene Geodynamik
202806055,Biogeophysik
202806055,Stochastische Modellierung
202806055,Angewandte Geowissenschaften
202806055,Hydrogeochemie
202806055,Wasserwirtschaft
202806055,Hydrologie
202806055,Hydrogeologie
202907893,Biophysik
202907893,Molekulare und systemische Medizin
202907893,Medizinische Biochemie
202907893,Zoologie
202907893,Zellbiologie
202907893,Toxikologie
202907893,Tierphysiologie
202907893,Physiologie
202907893,Pharmakologie
202907893,Pflanzenphysiologie
202907893,Nephrologie
202907893,Molekularbiologie
203306641,Atomphysik
203306641,Molekülphysik
203306641,Physikalische Chemie
204083920,Lipidstoffwechsel und -signaltransduktion
204083920,Schmerzforschung
204083920,Molekulare Medizin
204083920,Medizinische Chemie
204083920,Zellbiologie
204083920,Tumorbiologie
204083920,Immunologie
204083920,Nephrologie
204083920,Entzündung
204083920,(Patho-)Biochemie
204083920,(Kreislauf-)Physiologie
204083920,(Klinische) Pharmakologie
204404729,Hochenergiephysik
204404729,Präzisionsphysik
204404729,Kernastrophysik
204404729,Hadronenphysik
204404729,Astroteilchenphysik
204404729,Beschleunigerphysik
204404729,Teilchenphysik
204404729,Kernphysik
206480214,Fahrzeugelektronik
206480214,Verkehrs- und Transportsysteme
206480214,Raumfahrtelektronik
206480214,Kommunikationssysteme
206480214,Theoretische Informatik
206480214,Rechnerarchitektur
206480214,Eingebettete Systeme
206480214,Softwarearchitekturen
206480214,Algorithmen
206649329,Quantenphysik
206649329,Mathematik
207100805,Biochemie
207100805,Theoretische Biologie
207100805,Biophysik
207100805,Strukturbiologie
207100805,Chemische Biologie
207100805,Statistische Physik
207100805,Molekularbiologie
207213200,Bodenhydrologie
207213200,Bodenbiologie
207213200,Mikrobiologie
207213200,Bodenphysik
207213200,Bodenökologie
207213200,Bodenchemie
207213200,Klimaforschung
207383564,Theoretische Physik der kondensierten Materie
207383564,Statistische Physik
207383564,Physik der kondensierten Materie
207601309,Organische Chemie
207601309,Physikalische Chemie
207601309,Theoretische Chemie
207601309,Experimentelle Physik
207700493,Museologie
207700493,Kuratorische Praxis
207700493,Freie Kunst
207700493,Kulturwissenschaften
207700493,Filmwissenschaften
207700493,Philosophie
207700493,Kunstgeschichte
207700493,Medienwissenschaften
207700493,Kunstwissenschaften
207700493,Fotowissenschaften
207700493,Kommunikationsdesign
208233609,Insektenphysiologie
208233609,Neurobiologie
208233609,Genetik
208233609,Tierphysiologie
208233609,Tierökologie
208233609,Biochemie
208233609,Molekularbiologie
208233609,Neurophysiologie
208233609,Neuroethologie
208233609,Pharmazeutische Biologie
208233609,Evolution
208415830,Mathematik
209933838,Fettgewebeforschung
209933838,Kognitive Neurologie
209933838,Evolutionäre Anthropologie
209933838,Kardiologie
209933838,Hepatologie
209933838,Dermatologie
209933838,Anatomie
209933838,Biochemie
209933838,Endokrinologie
209933838,Humangenetik
209933838,Kinderheilkunde
209933838,Chemie / Kristallografie
210420491,Optronik
210420491,Polymerchemie
210420491,Physik
210420491,Maschinenbau
210420491,Mikrosystemtechnik
210420491,Optoelektronik
210420491,Optische Technologien
210420491,Sensorsysteme
210420491,Molekularanalytik
210420491,Laserprozessierung
210420491,Spektrometer
210420491,Wellenleiter
210421359,Chemische Produktionstechnik
210421359,Mensch-Maschine-Systeme
210421359,Stochastische Optimierung
210421359,Mathematische Statistik
210421359,Modellierung und Simulation
210421359,Informationstechnik
210421359,Diskrete Optimierung
210421359,Transportlogistik
210421359,Algorithm Engineering
210421359,Algorithmische diskrete Mathematik
210487104,Netzwerk- und Kommunikationstechnik
210487104,Verteilte Systeme
210487104,Datenbanken
210487104,Multimedia-Kommunikation
210487104,Drahtlose Sensornetze
210487104,Stadt- und Raumsoziologie
210487104,Algorithmik
210592381,Impfstoffforschung
210592381,Pädiatrie
210592381,Proteinbiochemie
210592381,Zelldifferenzierung
210592381,Molekulare Immunologie
210592381,Zelluläre Immunologie
210592381,Autoimmunologie
210592381,Arterioskleroseforschung
210592381,Strukturanalytik
210592381,Signalleitung
210731724,Elektrische Maschinen
210731724,Verbrennungsmotoren
210731724,Thermomanagement
210731724,Wärme- und Stoffübertragung
210731724,Regelungstechnik
210731724,Systemsimulation
210731724,Leistungselektronik
210731724,Elektrische Energiespeicher
210879364,Molekulare Mykologie
210879364,Translationale Forschung
210879364,Systembiologie
210879364,Mikrobiologie
210879364,Immunologie
210879364,Bioinformatik
210879364,Hämatologie
210879364,Infektionsbiologie
210879364,Molekulare Medizin
210879364,Tiermodelle
210879364,Funktionelle Genomanalyse
211137567,NMR-Tomografie und Spektroskopie
211137567,Werkstoffmechanik
211137567,Strömungsmechanik
211137567,Mechanische Verfahrenstechnik
211137567,Computertomografie
211137567,Poröse Keramik
211137567,Chemische Verfahrenstechnik
211137567,Materialwissenschaften
211469636,Medizinische Physik
211469636,Wissensmodellierung
211469636,Rechnergestützte Assistenz
211469636,Maschinelle Kognition
211469636,Bildverarbeitung
211469636,Software Engineering
211469636,Herzchirurgie
211469636,Strahlentherapie
211469636,Chirurgie
211469636,Robotik
211469636,Radiologie
211469636,Numerische Mathematik
211504053,Mathematik von stochastischen Vielteilchensystemen
211504053,Mathematik hochdimensionaler Probleme
211504053,Angewandte Mathematik
211504053,Numerische Analysis
211504053,Mathematik von Quantensystemen
211652309,Spanende Fertigungstechnik
211652309,Ultrapräzisionsbearbeitung
211652309,HSC-Bearbeitung
211652309,Mechatronik
211652309,Maschinendynamik
211652309,Werkzeugmaschinen
211652309,Auswuchtung
211652309,Thermodynamik
211652309,Lasermaterialbearbeitung
211740722,Kognition
211740722,Neurobiologie
211740722,Sensomotorik
211740722,Versuchstierkunde
211740722,Verhaltensforschung
211740722,Elektrophysiologie
211740722,Ethik
211741315,Nordamerikanistik
211741315,Interkulturelle Kommunikation
211741315,Geografie
211741315,Romanistik
211741315,Germanistik
211741315,Gender Studies
211741315,Soziologie
211741315,Politikwissenschaften
211741315,Ethnologie
211741315,Philosophie
211741315,Geschichtswissenschaften
211741315,Kanada-Studien
211944370,Aktortechnik
211944370,Technische Mechanik
211944370,Strömungsmechanik
211944370,Mikrosystemtechnik
211944370,Polymersynthese
211944370,Polymeranalytik
211944370,Sensortechnik
211944370,Polymerchemie
213249687,Immunologische Methoden
213249687,Bioinformatik
213249687,Zellbiologie
213249687,Strukturbiologie
213249687,Biochemie
213249687,Entwicklungsbiologie
213249687,Genomik
213249687,Proteinanalytik vermittels Massenspektrometrie
213249687,Molekularbiologie
213249687,Genetik
213249687,Genexpressionsanalyse
213249687,Hochauflösende Lichtmikroskopie
213555243,Kernchemie
213555243,Physikalische Chemie
213555243,Organische Chemie
213555243,Makromolekulare Chemie
213555243,Experimentalphysik
213555243,Biochemie
213555243,Theoretische Physik
213555243,Anorganische Chemie
213555243,Dermatologie
213555243,Immunologie
213555243,Nuklearmedizin
213555243,Pharmazie
213602983,Ethik
213602983,Kardiologie
213602983,Allgemeinchirurgie
213602983,Abdominalchirurgie
213602983,Herzchirurgie
213602983,Virologie
213602983,Veterinärmedizin
213602983,Diabetologie
213602983,Transplantationschirurgie
213602983,Radiologie
213602983,Mikrobiologie
213602983,Immunologie
213904703,Biochemie
213904703,Neurologie
213904703,Molekulare Biomedizin
213904703,Immunologie
213904703,Pathobiochemie
213904703,Nuklearmedizin
213904703,Neurophysiologie
213904703,Neuropathologie
213904703,Neuroonkologie
213904703,Neuroimmunologie
213904703,Neurobiologie
213948042,Geschichte der Neuzeit
213948042,Medienwissenschaften
213948042,Baugeschichte
213948042,Kunstgeschichte
213948042,Denkmalpflege
213948042,Architekturgeschichte
213948042,Allgemeine Literaturwissenschaften
213948042,Ästhetische Theorie
213948042,Vergleichende Literaturwissenschaften
214214857,Molekularbiologie
214214857,Mikrobiologie
214214857,Zellbiologie
214214857,Physiologie
214214857,Molekularbiologie
214254430,Elementarteilchenphysik
214254430,Effektive Quantenfeldtheorien
214254430,Quantenchromodynamik
214254430,Hadronenphysik
214322699,Reproduktionsbiologie
214322699,Urologie
214322699,Zellbiologie
214322699,Anatomie
214322699,Endokrinologie
214322699,Immunologie
214362475,Pharmazeutische Biologie
214362475,Physiologie
214362475,Pharmazeutische Chemie
214362475,Medizinische Chemie
214362475,Toxikologie
214362475,Pharmakologie
214420555,Mathematik
214420555,Computer Science
214631492,Ophthalmologie
214631492,Nephrologie
214631492,Endokrinologie
214631492,Zellbiologie
214631492,Diabetologie
214951840,Oxidmaterialien
214951840,Physik der kondensierten Materie
214951840,Oberflächenphysik
214951840,Theoretische Physik
214951840,Theoretische Chemie
214951840,Materialwissenschaften
214951840,Physikalische Chemie
214951840,Oberflächenchemie
214951840,Funktionale organische Moleküle
214951840,Dünne Molekülfilme
215035359,Kraftwerksforschung
215035359,Technische Chemie
215035359,Thermodynamik
215035359,Verbrennungsforschung
215035359,Maschinenbau
215035359,Energietechnik
215035359,Wärmetechnik
215035359,Strömungssimulation
215035359,Verbrennungssimulation
215342465,Altorientalische Philologie
215342465,Germanistische Mediävistik
215342465,Gräzistik
215342465,Medizingeschichte
215342465,Klassische Archäologie
215342465,Vorderasiatische Archäologie
215342465,Klassische Philologie
215342465,Byzantinistik
215342465,Ägyptologie
215342465,Latinistik
215346292,B-Zell-Biologie
215346292,Rheumatologie
215346292,Genetik
215346292,Klinische Immunologie
215346292,Immunologie
215677325,Islamarchäologie
215677325,Altamerikanistik
215677325,Ur- und Frühzeitgeschichte
215677325,Christliche Archäologie
215677325,Alte Geschichte
215677325,Byzantinistik
215677325,Klassische Archäologie
215677325,Ägyptologie
215677325,Ethnologie
215677325,Archäologie der Römischen Provinzen
215677325,Wirtschaftsarchäologie
215677325,Historische Geografie
215859406,Naturwissenschaftliche Archäologie
215859406,Wirtschaftsgeschichte
215859406,Vorderasiatische Archäologie
215859406,Klassische Philologie
215859406,Klassische Archäologie
215859406,Alte Geschichte
215859406,Geografie
215859406,Altorientalische Philologie
215859406,Biblische Archäologie
215859406,Ethnologie
215859406,Ur- und Frühgeschichte und Archäologie des Mittelalters
215859406,Mittelaltergeschichte
215899445,Mikroökonomie
215899445,Verhaltensökonomie
215899445,Sozialpsychologie
215899445,Kognitive Psychologie
215899445,Wirtschaftswissenschaften
215899445,Statistik
215899445,Psychologie
215899445,Ökonometrie
215932069,Rechtswissenschaften
215932069,Geschichtswissenschaften
215932069,Kulturwissenschaften
215932069,Lateinamerikanische Studien
215932069,Politikwissenschaften
215932069,Soziologie
215932069,Philosophie
215932069,Internationale Beziehungen
215932069,Minderheitenrecht
215932069,Internationaler Menschenrechtsschutz
215932069,Humanitäres Völkerrecht
215932069,Flüchtlingsrecht
216581600,Experimentalphysik - Laserspektroskopie
216581600,Neurogenetik
216581600,Molekulare Physiologie
216581600,Biochemie
216581600,Bioinformatik
216581600,Biophysik
216581600,Organische Chemie
216581600,Neurobiologie
216581600,Molekulare Zellbiologie
216581600,Mikrobiologie
216581600,Molekularbiologie
216581600,Physikalische Oberflächenchemie
216621636,Germanistische Mediävistik
216621636,Romanistik
216621636,Anglistik
216621636,Slavistik
216621636,Klassische Philologie
216621636,Niederlandistik
216621636,Germanistik
216734353,Theologie
216734353,Philosophie
216734353,Religionswissenschaften
216734353,Politikwissenschaften
216734353,Sozialwissenschaften
216734353,Amerikanistik
216734353,Romanistik
216734353,Wirtschaftswissenschaften
216734353,Rechtswissenschaften
216734353,Bildwissenschaften
216734353,Medienwissenschaften
217133147,Oberflächendynamik
217133147,Molekulare Simulationen
217133147,Korrelierte Materialien
217133147,Synthetische Chemie
217133147,Polymerchemie und Synthese
217133147,Physikalische Chemie
217133147,Elektronenmikroskopie
217133147,Katalyse
217133147,Ultraschnelle strukturelle und elektronische Dynamik
217133147,Elektro- und Photochemie
217133147,Nanostrukturierte Materialien
217328187,Bioinformatik
217328187,Pädriatische Hämatologie
217328187,Molekularimmunologie
217328187,Klinische Hämatologie
217328187,Experimentelle Hämatologie
217328187,Epigenetik
217328187,Stammzellforschung
217328187,Molekularpharmakologie
217328187,Tumorgenetik
217328187,Molekulargenetik
218259799,Elektromagnetische Werkstoffe
218259799,Energieeffizienz
218259799,Elektrische Antriebe
218259799,Werkstofftechnologie
218259799,Metallverarbeitung
218259799,Elektromobilität
218259799,Elektromagnetische Verluste
218499286,Meteorologie
218499286,Atmosphärenphysik
218499286,Strömungsmechanik
218499286,Mathematik
218499286,Klimaforschung
218627073,"""Omic""-Technologien"
218627073,Raman-Spektroskopie
218627073,Makromolekulare Chemie
218627073,Computerlinguistik
218627073,Bodenökologie
218627073,Biogeochemie
218627073,Hydrogeologie
218627073,Organische Geochemie
218627073,Umwelt-Modellierung
218627073,Mikrobielle Ökologie
218627073,Wissenschaftliche Datenverwaltung
218627073,Virale Ökologie
218975129,Nanoanalytik
218975129,Materialsimulation
218975129,Röntgen- und Neutronenstreuung
218975129,Nanotechnologie
218975129,Materialwissenschaften
218975129,Anorganische Chemie
218975129,Werkstoffwissenschaften
218975129,Elektronenmikroskopie
218975129,Nanowissenschaften
218975129,Rastersondenmikroskopie
218975129,Strukturphysik
218975129,Nanomechanik
219314758,Genetik der Mikroorganismen
219314758,Stoffwechselphysiologie
219314758,Theoretische Biologie
219314758,Biochemie
219314758,Strukturbiologie
219314758,Zellbiologie
219314758,Bioinformatik
219314758,Biochemie der Mikroorganismen
220133744,Nachrichtentechnik
220133744,Informationstechnik
220133744,Hochfrequenztechnik
220133744,Elektrotechnik
220133744,Halbleiterphysik
220133744,Informatik
220134278,Ernährungswissenschaften
220134278,Immunologie
220134278,Gastroenterologie
220134278,Bioinformatik
220134278,Mikrobiologie
220176618,Optogenetik
220176618,Elektrophysiologie
220176618,Verhaltensforschung
220176618,Computational Neuroscience
220176618,Neuroengineering
220176618,Systemische Neurowissenschaften
220176618,Entwicklungsbiologie
220176618,Modellierung
220179758,Oberflächenphysik
220179758,Chemie
220179758,Tieftemperaturphysik
220179758,Magnetismus
220179758,Halbleiterphysik
220217456,Nachhaltige Technologie
220217456,Beschichtungstechnik
220217456,Werkstofftechnik
220217456,Tribologie
220217456,Umformtechnik
220217456,Produktionstechnik
220221995,Feststoffverfahrenstechnik
220221995,Mathematik
220221995,Informatik
220221995,Systemtheorie
220221995,Partikeltechnologie
220228408,Physik
220228408,Medizin
220228408,Chemie
220228408,Strömungsmechanik
220228408,Strukturmechanik
220238996,Vegetationsökologie
220238996,Hydrologie
220238996,Bodenphysik
220238996,Waldbau
220238996,Bodenökologie
220238996,Geochemie
220238996,Mikrobiologie
220238996,Baumphysiologie
220238996,Pflanzenernährung
220271541,Geisteswissenschaften
220271541,Romanistik
220271541,Kunstgeschichte
220271541,Soziologie
220271541,Amerikanistik
220271541,Germanistik
220271541,Philosophie
220271541,Sozialwissenschaften
220271541,Kulturwissenschaften
220271541,Filmwissenschaften
220271541,Medienwissenschaften
220271541,Theaterwissenschaften
220274451,Erdsystemanalyse
220274451,Philosophie
220274451,Rechtswissenschaften
220274451,Umweltphysik
220274451,Volkswirtschaft
220274451,Politikwissenschaften
220274451,Biogeochemie
220274451,Germanistische Linguistik
220274451,Klimawissenschaften
220482592,Sportwissenschaften
220482592,Neurowissenschaften
220482592,Neurologie
220482592,Psychologie
220482592,Psychiatrie
220482592,Physik
220652768,Molekulare Altersforschung
220652768,Angiologie
220652768,Pharmakologie
220652768,Molekularbiologie
220652768,Biochemie
220652768,Stoffwechselphysiologie
220652768,Kardiologie
220652768,Nephrologie
220652768,Pneumologie
220652768,Herz- und Kreislaufphysiologie
220652768,Hämostaseologie und Transfusionsmedizin
220652768,Entwicklungs- und Molekularbiologie der Tiere
221211316,Klimawandel
221211316,Arktisforschung
221211316,Paläozeanografie
221211316,Meereswissenschaften
221211316,Polarforschung
221211316,Fernerkundung
221211316,Meeresgeologie
221211316,Umweltphysik
221211316,Geowissenschaften
221211316,Glaziologie
221211316,Ozeanografie
221211316,Erdsystemmodellierung
221264088,Motivische Homotopietheorie
221264088,Automorphe Formen
221264088,Iwasawatheorie
221264088,Deformationstheorie
221264088,Mathematik
221264088,Arithmetische Geometrie
221270173,Netzwerke
221270173,Informatik
221270173,Visualisierung
221270173,Bioinformatik
221270173,Sequenzanalyse
221270173,Datenstrukturen
221270173,Datamining
221270173,Algorithmen
221322883,Automatentheorie
221322883,Datenschutz und Datensicherheit
221322883,Bioinformatik
221322883,Wirtschaftsinformatik
221322883,Verteilte Systeme
221322883,Algebraische und logische Grundlagen der Informatik
221322883,Software-Technologie
221322883,Datenbanken
221322883,Software Engineering omnipräsenter Systeme
221545957,(Bio-)physikalische Chemie
221545957,Theoretische Physik
221545957,Strukturbiologie
221545957,Spektroskopie
221545957,Biochemie
221545957,Biophysik
221545957,Molekularbiologie
221545957,Theoretische / Computergestützte Biochemie
221545957,Theoretische / Computergestützte Biophysik
221545957,Theoretische / Computergestützte Chemie
221545957,Weiche Materie (Soft Matter)
221545957,Kristallografie
221828878,Anästhesie
221828878,Biochemie
221828878,Zellbiologie
221828878,Neurowissenschaften
221828878,Molekularbiologie
221828878,Physiologie
221828878,Neurologie
221828878,Neuroanatomie
221944829,Philosophie
221944829,Medienwissenschaften
221944829,Bildwissenschaften
221944829,Technikgeschichte
221944829,Wissenschaftsgeschichte
222125149,Organische Synthesechemie
222125149,Biochemie
222125149,Bioanalytik
222125149,Zellbiologie
222125149,Medizinische Chemie
222125149,Pharmazeutische Chemie
222125149,Molekularbiologie
222125149,Molekulare Bildgebung
222125149,Radiochemie
222125149,Molekulare Pharmakologie
222125149,Computerchemie
222193485,Neurologie
222193485,Neuroendokrinologie
222193485,Endokrinologie
222193485,Psychologie
222193485,Psychoneurobiologie
222193485,Experimentelle und Klinische Pharmakologie
222193485,Neurogenetik
222193485,Genetik
222193485,Verhaltensbiologie
222193485,Chronobiologie
222346160,Differenzierungsforschung
222346160,Linguistik
222346160,Amerikanistik
222346160,Soziologie
222346160,Ethnologie
222346160,Theaterwissenschaften
222374435,Allergieforschung
222374435,Immunologie
222374435,Entzündungsforschung
222374435,Infektionsforschung
222613918,Baugeschichte
222613918,Bautechnikgeschichte
222613918,Kunstgeschichte
222613918,Geschichtswissenschaften
222613918,Klassische Archäologie
222613918,Politikwissenschaften
222613918,Denkmalpflege
222613918,Stadt- und Regionalplanung
222613918,Architektur
222641018,Psychologie
222641018,Psychiatrie
222641018,Sprachwissenschaften
222641018,Physik
222641018,Sportwissenschaften
223092510,Motivische Kohomologie
223092510,Stochastische Geometrie
223092510,Diskrete Mathematik
223092510,Algebraische Geometrie
223092510,Schnelle Algorithmen
223092510,Tropische Geometrie
223092510,Kombinatorische kommutative Algebra
223092510,Kombinatorische Optimierung
223092510,Algebraische K-Theorie
223092510,Angewandte harmonische Analysis
223500200,Produktionswissenschaften
223500200,Materialwissenschaften
223500200,Physik
223500200,Strömungsmechanik
223500200,Festkörpermechanik
223828200,Geschichtstheorie
223828200,Alte Geschichte
223828200,Sozial- und Wirtschaftsgeschichte
223828200,Zeitgeschichte
223828200,Soziologie
223828200,Neuere und Neueste Geschichte
